144, 4.613708, 9.863926
145, 4.296882, 11.387649
146, 4.463574, 9.330017
147, 4.417852, 9.619616
148, 4.460018, 10.875759
149, 4.486563, 10.809776
150, 4.577633, 10.139159
151, 4.341756, 11.296981
152, 4.541804, 10.933760
153, 4.485231, 10.157648
154, 4.382889, 11.352909
155, 4.211871, 11.726629
156, 4.263649, 14.058031
157, 4.116370, 13.960403
158, 4.411735, 10.979622
159, 4.078978, 15.686847
160, 3.484344, 22.105804
161, 3.820535, 19.154662
162, 3.656570, 19.449604
163, 3.953857, 14.227605
164, 4.155107, 15.439009
165, 4.416241, 13.641356
166, 3.881308, 16.425228
167, 3.587025, 18.717700
168, 3.996083, 14.579188
169, 3.693834, 18.306071
170, 3.723987, 20.182123
171, 3.772107, 19.235655
172, 3.002726, 29.870474
173, 5.053591, 10.841994
174, 4.535819, 17.061309
175, 4.486980, 15.022563
176, 4.473556, 14.998559
177, 4.014766, 17.549284
178, 3.671971, 18.011960
179, 3.615119, 18.985936
180, 4.504127, 7.044026
181, 4.290724, 8.141974
182, 4.723780, 8.842537
183, 4.763368, 9.902318
184, 4.938893, 9.135137
185, 4.863311, 9.578825
186, 4.991487, 9.236643
187, 5.151052, 8.832768
188, 4.406019, 18.788566
189, 3.949758, 28.025643
190, 4.812468, 19.666606
191, 5.236883, 15.822168
192, 4.984259, 19.866812
193, 5.566915, 15.142923
194, 5.276923, 17.891437
195, 5.555307, 15.343516
196, 5.969150, 10.799044
197, 6.017495, 9.840837
198, 5.790769, 12.301872
199, 5.096960, 9.408248
200, 5.066879, 7.890149
201, 4.707312, 8.903113
202, 4.574747, 9.125469
203, 4.228187, 11.180708
204, 4.216770, 11.074589
205, 4.146925, 11.863991
206, 3.803482, 14.574155
207, 4.063823, 12.123641
208, 4.089008, 11.421206
209, 4.233628, 7.933124
210, 4.226609, 5.872596
211, 3.929482, 7.606248
212, 4.056052, 6.465128
213, 4.092647, 6.225723
214, 3.945169, 7.205397
215, 4.148507, 5.240138
216, 4.042638, 5.845971
217, 4.048169, 5.663200
218, 4.194409, 4.495549
219, 4.019961, 5.726609
220, 4.105999, 5.360125
221, 3.896371, 8.898378
222, 3.585738, 13.137038
223, 3.710109, 14.804426
224, 4.763286, 14.718527
